Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped
836,2015-01-13,PROCESSING,Central America,LATAM,MEX,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-01-15,Second Class,2,2,Shipping on time,TRANSFER,50,4,200.0,-51.22
48743,2016-12-12,PENDING,West Asia,Pacific Asia,SAU,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-16,Second Class,4,2,Late delivery,TRANSFER,60,2,119.98,-122.2
20610,2015-10-28,ON_HOLD,Eastern Asia,Pacific Asia,CHN,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-11-03,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,92.02
10837,2015-06-08,PENDING,Western Europe,Europe,NLD,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-06-11,Second Class,3,2,Late delivery,TRANSFER,50,3,149.94,33.14
782,2015-01-12,COMPLETE,Central America,LATAM,MEX,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-01-14,First Class,2,1,Late delivery,DEBIT,100,3,299.97,31.92
28737,2016-02-24,ON_HOLD,South Asia,Pacific Asia,IND,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-02-27,Standard Class,3,4,Advance shipping,DEBIT,40,4,159.96001,52.07
47294,2016-11-21,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-11-23,First Class,2,1,Late delivery,PAYMENT,200,1,199.99001,-278.39
66313,2017-08-26,PENDING_PAYMENT,Southern Europe,Europe,PRT,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-30,Second Class,4,2,Late delivery,PAYMENT,50,2,100.0,30.45
31951,2016-04-11,PENDING_PAYMENT,East of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-13,Standard Class,2,4,Advance shipping,PAYMENT,60,4,239.96001,68.53
53894,2017-02-25,COMPLETE,Central America,LATAM,MEX,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-03-02,Standard Class,5,4,Late delivery,DEBIT,300,1,299.98001,-95.99
48925,2016-12-15,PENDING_PAYMENT,Eastern Europe,Europe,POL,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-21,Second Class,6,2,Late delivery,PAYMENT,60,4,239.96001,4.98
68358,2017-09-24,COMPLETE,Western Europe,Europe,FRA,Corporate,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-09-28,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98001,71.28
19713,2015-10-15,COMPLETE,Southern Europe,Europe,ITA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-10-19,Standard Class,4,4,Shipping on time,DEBIT,50,2,100.0,7.09
40323,2016-08-11,PENDING_PAYMENT,East of USA,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-08-15,Second Class,4,2,Late delivery,PAYMENT,100,1,99.99,7.42
13352,2015-07-14,PENDING_PAYMENT,Northern Europe,Europe,GBR,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-07-17,Standard Class,3,4,Advance shipping,PAYMENT,400,1,399.98001,29.1
38630,2016-07-17,COMPLETE,South of  USA,USCA,USA,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-07-23,Standard Class,6,4,Late delivery,DEBIT,130,1,129.99001,53.95
6704,2015-04-08,COMPLETE,Central America,LATAM,HND,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-04-13,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,50.71
42883,2016-09-17,COMPLETE,East Africa,Africa,TZA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-09-21,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98001,69.72
15219,2015-08-11,ON_HOLD,Western Europe,Europe,DEU,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-08-16,Standard Class,5,4,Late delivery,DEBIT,50,3,149.94,-24.59
14039,2015-07-24,PENDING,Northern Europe,Europe,GBR,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-07-29,Standard Class,5,4,Late delivery,TRANSFER,200,1,199.99001,66.5
28914,2016-02-27,PENDING,Southeast Asia,Pacific Asia,VNM,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-03-03,Standard Class,5,4,Late delivery,TRANSFER,300,1,299.98001,98.99
64496,2017-07-30,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-08-01,Standard Class,2,4,Advance shipping,PAYMENT,100,1,99.99,22.68
35977,2016-06-09,COMPLETE,West of USA,USCA,USA,Home Office,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-06-11,First Class,2,1,Late delivery,DEBIT,40,1,39.99,12.18
29440,2016-03-05,PROCESSING,Southeast Asia,Pacific Asia,IDN,Corporate,728,LIJA Women's Eyelet Sleeveless Golf Polo,Golf Shoes,65.0,2016-03-11,Second Class,6,2,Late delivery,TRANSFER,65,4,260.0,94.95
67891,2017-09-18,ON_HOLD,Western Europe,Europe,DEU,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-09-20,Standard Class,2,4,Advance shipping,DEBIT,50,3,150.0,50.7
60926,2017-06-08,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-06-10,Second Class,2,2,Shipping on time,DEBIT,60,2,119.98,31.19
14107,2015-07-25,COMPLETE,Western Europe,Europe,FRA,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-07-28,Standard Class,3,4,Advance shipping,DEBIT,100,5,499.95001,174.22
18425,2015-09-26,PROCESSING,Western Europe,Europe,NLD,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-10-02,Standard Class,6,4,Late delivery,TRANSFER,300,1,299.98001,118.07
33003,2016-04-26,COMPLETE,West of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-04-30,Standard Class,4,4,Shipping on time,DEBIT,50,2,100.0,27.72
24580,2015-12-25,COMPLETE,South Asia,Pacific Asia,IND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-12-31,Standard Class,6,4,Late delivery,DEBIT,60,3,179.97,-31.18
940,2015-01-14,SUSPECTED_FRAUD,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-20,Standard Class,6,4,Shipping canceled,TRANSFER,60,2,119.98,-153.57
62225,2017-06-27,PENDING_PAYMENT,Western Europe,Europe,DEU,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-06-29,First Class,2,1,Late delivery,PAYMENT,200,1,199.99001,16.02
35345,2016-05-30,PENDING_PAYMENT,East of USA,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-06-05,Standard Class,6,4,Late delivery,PAYMENT,60,3,179.97,-4.25
57959,2017-04-26,PROCESSING,Central America,LATAM,HND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-04-28,First Class,2,1,Late delivery,TRANSFER,60,2,119.98,5.58
39035,2016-07-23,PROCESSING,East of USA,USCA,USA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-07-29,Second Class,6,2,Late delivery,TRANSFER,400,1,399.98001,3.92
53853,2017-02-25,PENDING,Caribbean,LATAM,DOM,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-03-01,Standard Class,4,4,Shipping on time,TRANSFER,400,1,399.98001,157.91
31949,2016-04-11,COMPLETE,East of USA,USCA,USA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-04-16,Standard Class,5,4,Late delivery,DEBIT,50,3,149.94,69.77
47858,2016-11-29,COMPLETE,South Asia,Pacific Asia,IRN,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-12-03,Second Class,4,2,Late delivery,DEBIT,60,2,119.98,56.44
31606,2016-04-06,PENDING_PAYMENT,West of USA,USCA,USA,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-04-08,Standard Class,2,4,Advance shipping,PAYMENT,50,1,49.98,0.95
22374,2015-11-23,COMPLETE,Eastern Asia,Pacific Asia,JPN,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-11-28,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,45.77
50364,2017-01-05,PENDING_PAYMENT,West Africa,Africa,NGA,Home Office,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-01-10,Standard Class,5,4,Late delivery,PAYMENT,300,1,299.98001,-47.43
63374,2017-07-14,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-07-19,Standard Class,5,4,Late delivery,PAYMENT,50,3,149.94,72.72
28290,2016-02-17,PENDING_PAYMENT,Southeast Asia,Pacific Asia,IDN,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-02-19,First Class,2,1,Late delivery,PAYMENT,400,1,399.98001,31.68
43861,2016-10-02,PROCESSING,West Asia,Pacific Asia,TUR,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-10-04,Second Class,2,2,Shipping on time,TRANSFER,130,1,129.99001,54.4
22146,2015-11-20,PENDING_PAYMENT,Southeast Asia,Pacific Asia,VNM,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-11-22,Standard Class,2,4,Advance shipping,PAYMENT,400,1,399.98001,88.4
65463,2017-08-13,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-15,First Class,2,1,Late delivery,PAYMENT,50,1,50.0,17.02
10803,2015-06-07,COMPLETE,Western Europe,Europe,FRA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-11,Standard Class,4,4,Shipping on time,DEBIT,300,1,299.98001,-167.99
52907,2017-02-11,COMPLETE,Central America,LATAM,SLV,Consumer,775,Clicgear 8.0 Shoe Brush,Golf Gloves,9.99,2017-02-14,Standard Class,3,4,Advance shipping,DEBIT,10,2,19.98,5.61
48477,2016-12-08,PENDING,Eastern Europe,Europe,ROU,Corporate,810,Glove It Women's Mod Oval Golf Glove,Golf Balls,19.99,2016-12-11,Standard Class,3,4,Advance shipping,TRANSFER,20,1,19.99,-12.02
38316,2016-07-13,ON_HOLD,West of USA,USCA,USA,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-07-15,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,92.61
33353,2016-05-01,COMPLETE,US Center,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-05-05,Second Class,4,2,Late delivery,DEBIT,60,3,179.97,0.0
12283,2015-06-29,PROCESSING,Southern Europe,Europe,ESP,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-07-03,Standard Class,4,4,Shipping on time,TRANSFER,50,4,199.92,49.12
18842,2015-10-03,COMPLETE,Western Europe,Europe,DEU,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-10-06,Standard Class,3,4,Advance shipping,DEBIT,100,1,99.99,43.65
62923,2017-07-07,COMPLETE,Western Europe,Europe,FRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-07-08,Same Day,1,0,Late delivery,DEBIT,130,1,129.99001,43.87
2265,2015-02-03,PROCESSING,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-02-09,Second Class,6,2,Late delivery,TRANSFER,130,1,129.99001,35.91
59147,2017-05-13,COMPLETE,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-05-16,Second Class,3,2,Late delivery,DEBIT,40,5,199.95,54.44
7465,2015-04-19,PENDING,South America,LATAM,CHL,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-04-21,First Class,2,1,Late delivery,TRANSFER,40,4,159.96001,-35.41
74914,2017-12-29,CANCELED,Eastern Asia,Pacific Asia,CHN,Consumer,1353,Porcelain crafts,Crafts,461.48,2018-01-03,Standard Class,5,4,Shipping canceled,TRANSFER,461,1,461.48001,-280.76
24803,2015-12-29,CLOSED,Southeast Asia,Pacific Asia,IDN,Home Office,924,Glove It Urban Brick Golf Towel,Trade-In,15.99,2016-01-02,Standard Class,4,4,Shipping on time,CASH,16,1,15.99,4.25
37390,2016-06-29,CLOSED,East of USA,USCA,USA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-07-01,First Class,2,1,Late delivery,CASH,40,4,159.96001,70.64
38834,2016-07-20,ON_HOLD,West of USA,USCA,USA,Consumer,642,Columbia Men's PFG Anchor Tough T-Shirt,Shop By Sport,30.0,2016-07-25,Second Class,5,2,Late delivery,DEBIT,30,4,120.0,18.43
31917,2016-04-10,PENDING,East of USA,USCA,USA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-04-13,Standard Class,3,4,Advance shipping,TRANSFER,100,4,399.95999,151.18
30871,2016-03-26,COMPLETE,Oceania,Pacific Asia,NZL,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-03-28,Standard Class,2,4,Advance shipping,DEBIT,100,3,299.97,143.99
58175,2017-04-29,COMPLETE,Caribbean,LATAM,TTO,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2017-05-05,Second Class,6,2,Late delivery,DEBIT,200,1,199.99001,-11.17
42923,2016-09-18,PROCESSING,West Africa,Africa,GHA,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-09-22,Standard Class,4,4,Shipping on time,TRANSFER,100,4,399.95999,7.84
56473,2017-04-04,CLOSED,South America,LATAM,BRA,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2017-04-08,Standard Class,4,4,Shipping on time,CASH,40,5,199.95,11.25
52840,2017-02-10,PROCESSING,Caribbean,LATAM,DOM,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-02-10,Same Day,0,0,Shipping on time,TRANSFER,130,1,129.99001,-180.69
29207,2016-03-02,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-03-05,Second Class,3,2,Late delivery,DEBIT,130,1,129.99001,36.85
45526,2016-10-26,CLOSED,West Africa,Africa,NGA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-28,Standard Class,2,4,Advance shipping,CASH,60,2,119.98,-154.35
66454,2017-08-28,COMPLETE,Western Europe,Europe,DEU,Consumer,858,GolfBuddy VT3 GPS Watch,Kids' Golf Clubs,199.99,2017-09-02,Second Class,5,2,Late delivery,DEBIT,200,1,199.99001,45.36
67238,2017-09-08,PROCESSING,Northern Europe,Europe,FIN,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-09-12,Standard Class,4,4,Shipping on time,TRANSFER,130,1,129.99001,35.91
34991,2016-05-25,COMPLETE,South of  USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-05-27,Standard Class,2,4,Advance shipping,DEBIT,50,5,250.0,59.5
33130,2016-04-28,ON_HOLD,US Center,USCA,USA,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-05-04,Standard Class,6,4,Late delivery,DEBIT,400,1,399.98001,-37.2
17944,2015-09-19,CLOSED,Western Europe,Europe,DEU,Home Office,822,Titleist Pro V1x High Numbers Golf Balls,Electronics,47.99,2015-09-21,First Class,2,1,Late delivery,CASH,48,3,143.97,17.01
40224,2016-08-10,PENDING_PAYMENT,West of USA,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-08-15,Standard Class,5,4,Late delivery,PAYMENT,300,1,299.98001,83.24
10184,2015-05-29,COMPLETE,South America,LATAM,BRA,Corporate,572,TYR Boys' Team Digi Jammer,Girls' Apparel,39.99,2015-06-03,Standard Class,5,4,Late delivery,DEBIT,40,4,159.96001,37.62
58856,2017-05-09,PROCESSING,South America,LATAM,COL,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-05-11,First Class,2,1,Late delivery,TRANSFER,60,4,239.96001,-5.7
66546,2017-08-29,COMPLETE,Western Europe,Europe,DEU,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2017-08-29,Same Day,0,0,Shipping on time,DEBIT,50,2,99.96,42.98
12309,2015-06-29,ON_HOLD,Western Europe,Europe,DEU,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-07-01,First Class,2,1,Late delivery,DEBIT,50,1,50.0,11.89
15829,2015-08-20,ON_HOLD,Western Europe,Europe,AUT,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-08-25,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,-415.61299999999994
55501,2017-03-21,PROCESSING,South America,LATAM,GUF,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-03-23,Standard Class,2,4,Advance shipping,TRANSFER,130,1,129.99001,58.96
41137,2016-08-23,PENDING_PAYMENT,West of USA,USCA,USA,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-08-26,Standard Class,3,4,Advance shipping,PAYMENT,200,1,199.99001,39.2
14209,2015-07-27,COMPLETE,Western Europe,Europe,DEU,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-08-01,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,29.01
33930,2016-05-10,COMPLETE,West of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-16,Standard Class,6,4,Late delivery,DEBIT,130,1,129.99001,55.61
36597,2016-06-18,COMPLETE,South of  USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-06-21,Standard Class,3,4,Advance shipping,DEBIT,130,1,129.99001,51.79
14712,2015-08-03,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,778,Bag Boy Beverage Holder,Golf Gloves,24.99,2015-08-06,Second Class,3,2,Late delivery,PAYMENT,25,1,24.99,11.13
58303,2017-05-01,COMPLETE,Central America,LATAM,GTM,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-05-03,First Class,2,1,Late delivery,DEBIT,60,1,59.99,24.81
38720,2016-07-19,ON_HOLD,East of USA,USCA,USA,Consumer,793,Hirzl Women's Hybrid Golf Glove,Golf Balls,14.99,2016-07-25,Standard Class,6,4,Late delivery,DEBIT,15,1,14.99,0.45
2992,2015-02-13,PENDING_PAYMENT,Caribbean,LATAM,DOM,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-02-16,Second Class,3,2,Late delivery,PAYMENT,40,1,39.99,14.72
10558,2015-06-04,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-06-08,Standard Class,4,4,Shipping on time,PAYMENT,50,1,49.98,4.65
51666,2017-01-24,PENDING_PAYMENT,Caribbean,LATAM,DOM,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-01-26,Standard Class,2,4,Advance shipping,PAYMENT,100,2,199.98,75.19
16730,2015-09-02,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-09-08,Standard Class,6,4,Late delivery,PAYMENT,300,1,299.98001,98.99
43440,2016-09-26,COMPLETE,West Asia,Pacific Asia,TUR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-02,Standard Class,6,4,Late delivery,DEBIT,60,4,239.96001,-66.05
42713,2016-09-15,CLOSED,West Asia,Pacific Asia,IRQ,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-09-19,Standard Class,4,4,Shipping on time,CASH,100,2,199.98,61.59
22378,2015-11-23,COMPLETE,South Asia,Pacific Asia,PAK,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-11-27,Standard Class,4,4,Shipping on time,DEBIT,60,4,239.96001,58.19
45276,2016-10-22,PROCESSING,Eastern Europe,Europe,UKR,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-10-24,Second Class,2,2,Shipping on time,TRANSFER,400,1,399.98001,39.32
60400,2017-05-31,COMPLETE,Central America,LATAM,GTM,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-06-06,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,25.42
16065,2015-08-23,COMPLETE,Western Europe,Europe,FRA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-08-29,Second Class,6,2,Late delivery,DEBIT,60,4,239.96001,100.21
30131,2016-03-15,COMPLETE,Southeast Asia,Pacific Asia,IDN,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-03-16,Same Day,1,0,Late delivery,DEBIT,50,5,249.89999,-40.6
44991,2016-10-18,PENDING_PAYMENT,West Africa,Africa,NGA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-10-20,Standard Class,2,4,Advance shipping,PAYMENT,60,4,239.96001,60.25
2747,2015-02-10,CLOSED,Central America,LATAM,MEX,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-02-13,Standard Class,3,4,Advance shipping,CASH,130,1,129.99001,57.33
52585,2017-02-06,COMPLETE,Central America,LATAM,MEX,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-02-12,Second Class,6,2,Late delivery,DEBIT,400,1,399.98001,56.7
6962,2015-04-12,PENDING,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-04-15,Second Class,3,2,Late delivery,TRANSFER,130,1,129.99001,-172.63
59345,2017-05-16,SUSPECTED_FRAUD,Central America,LATAM,MEX,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-05-22,Standard Class,6,4,Shipping canceled,TRANSFER,400,1,399.98001,99.84
42052,2016-09-05,PENDING_PAYMENT,Eastern Europe,Europe,HUN,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-09-08,Second Class,3,2,Late delivery,PAYMENT,130,1,129.99001,13.73
41505,2016-08-28,COMPLETE,Southern Africa,Africa,ZAF,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-09-03,Standard Class,6,4,Late delivery,DEBIT,300,1,299.98001,98.35
3625,2015-02-22,SUSPECTED_FRAUD,Central America,LATAM,MEX,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-02-28,Standard Class,6,4,Shipping canceled,TRANSFER,40,5,199.95,87.28
11253,2015-06-14,PENDING_PAYMENT,Southern Europe,Europe,ESP,Home Office,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-06-18,Second Class,4,2,Late delivery,PAYMENT,400,1,399.98001,-264.12
4399,2015-03-06,PENDING,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-03-11,Second Class,5,2,Late delivery,TRANSFER,60,2,119.98,18.79
28653,2016-02-23,PENDING,Southeast Asia,Pacific Asia,PHL,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-02-27,Second Class,4,2,Late delivery,TRANSFER,200,1,199.99001,81.9
